year,preset_demand
2010,40217.89369796694
2011,36610.018674838204
2012,36439.40746134273
2013,39162.53299450024
2014,34930.58382085866
2015,34134.374985760085
2016,33193.84705816316
2017,32541.824974866617
2018,32483.64048081827
2019,32071.966312362194
2020,31645.59478900516
2021,30951.016501078986
2022,28130.630413498944
2023,24780.143127423475
2024,22302.499385600135
2025,20135.73671323906
2026,18123.011877372788
2027,16358.510974225572
2028,14880.9608057481
2029,13456.66706583785
2030,12281.653727042496
2031,11285.183744560918
2032,10456.97354653094
2033,9747.199842864697
2034,8969.603769755187
2035,8256.639579095296
2036,7448.1374160614505
2037,6730.149534223107
2038,6012.161652384749
2039,5294.17377054639
2040,4576.1858887080325
2041,3858.1980068696744
2042,3140.2101250313162
2043,2422.222243192973
2044,1704.2343613546147
2045,986.2464795162534
2046,268.2585976778967
2047,0.0
2048,0.0
2049,0.0
2050,0.0
