year,preset_demand
2010,33512.81203126425
2011,30506.43784393284
2012,30364.27073863292
2013,32633.39986845747
2014,29106.996465852528
2015,28443.53066556276
2016,27659.80648834899
2017,27116.488787977847
2018,27068.004746848783
2019,26724.9644292925
2020,26369.677083190873
2021,25790.898100405808
2022,23440.723585586777
2023,20648.825743431407
2024,18584.25195884355
2025,16778.72950407444
2026,15101.56387223894
2027,13631.238560320431
2028,12400.023881729458
2029,11213.186780279475
2030,10234.070333928445
2031,9403.730697832822
2032,8713.598765579049
2033,8122.157729548275
2034,7474.20159265875
2035,6880.10198401079
2036,6206.392385489636
2037,5608.1066297641855
2038,5009.820874038723
2039,4411.53511831326
2040,3813.249362587798
2041,3214.9636068623354
2042,2616.677851136873
2043,2018.3920954114228
2044,1420.1063396859604
2045,821.8205839604952
2046,223.53482823503393
2047,0.0
2048,0.0
2049,0.0
2050,0.0
