year,preset_demand
2010,30.09116648418469
2011,27.391741974527026
2012,27.264090077390986
2013,29.30154197357816
2014,26.135183036608417
2015,25.539456845847184
2016,24.8357506133705
2017,24.347905446560258
2018,24.304371607857625
2019,23.996355578145057
2020,23.677342936911174
2021,23.157657071329826
2022,21.04743449357858
2023,18.540588374644766
2024,16.6868067996173
2025,15.065627510732016
2026,13.559699861269682
2027,12.23949421258895
2028,11.133986091196748
2029,10.068324612953099
2030,9.189175588780904
2031,8.443613318301743
2032,7.823943597654999
2033,7.292888469718327
2034,6.711088411537524
2035,6.177646150251391
2036,5.572722049218604
2037,5.035521044902536
2038,4.4983200405864565
2039,3.9611190362703765
2040,3.423918031954297
2041,2.8867170276382175
2042,2.3495160233221384
2043,1.81231501900607
2044,1.2751140146899904
2045,0.7379130103739086
2046,0.20071200605783018
2047,0.0
2048,0.0
2049,0.0
2050,0.0
