year,max_demand
2010,127.63514492403601
2011,129.55441102654473
2012,131.47367712905344
2013,133.39294323156216
2014,135.31220933407087
2015,137.23147543657956
2016,140.59611477678
2017,143.96075411698047
2018,147.32539345718095
2019,150.69003279738138
2020,154.05467213758186
2021,153.5491864151104
2022,153.04370069263896
2023,152.53821497016756
2024,152.0327292476961
2025,151.5272435252247
2026,152.63299354313094
2027,153.7387435610372
2028,154.84449357894346
2029,155.9502435968497
2030,157.05599361475595
2031,158.37499542182985
2032,159.69399722890373
2033,161.01299903597763
2034,162.3320008430515
2035,163.6510026501254
2036,164.38553659059167
2037,165.120070531058
2038,165.85460447152425
2039,166.58913841199058
2040,167.32367235245687
2041,168.99019559372988
2042,170.65671883500286
2043,172.32324207627585
2044,173.98976531754883
2045,175.65628855882184
2046,178.3732743171058
2047,181.0902600753897
2048,183.80724583367365
2049,186.5242315919576
2050,189.2412173502415
