year,preset_demand
2010,14388.47614142608
2011,13097.71178461047
2012,13036.673397238048
2013,14010.907081831176
2014,12496.872056179202
2015,12212.017958313116
2016,11875.531822360717
2017,11642.26241597036
2018,11621.446154166526
2019,11474.164349819546
2020,11321.624375019317
2021,11073.129931246804
2022,10064.10001447603
2023,8865.419478397002
2024,7979.010107137938
2025,7203.822494143278
2026,6483.743926687579
2027,5852.470709419567
2028,5323.857860955729
2029,4814.298194579736
2030,4393.921843742422
2031,4037.421707851213
2032,3741.118704915917
2033,3487.1879029274073
2034,3208.9927634796054
2035,2953.92052314695
2036,2664.6683268368306
2037,2407.798795447466
2038,2150.929264058096
2039,1894.0597326687257
2040,1637.190201279356
2041,1380.320669889986
2042,1123.4511385006158
2043,866.5816071112513
2044,609.7120757218812
2045,352.8425443325101
2046,95.97301294314062
2047,0.0
2048,0.0
2049,0.0
2050,0.0
