etm_sector,etm_subsector,use,ghg,year,unit,value
Agriculture,Non-specified,energetic,co2,1990,kton CO2-eq,2586.67254
Agriculture,Non-specified,energetic,other_ghg,1990,kton CO2-eq,44.43293
Agriculture,Non-specified,energetic,other_ghg,2019,kton CO2-eq,183.25473
Agriculture,Non-specified,non_energetic,co2,1990,kton CO2-eq,178.74107
Agriculture,Non-specified,non_energetic,co2,2019,kton CO2-eq,192.22358
Agriculture,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,11457.45158
Agriculture,Non-specified,non_energetic,other_ghg,2019,kton CO2-eq,9367.6977
Buildings,Non-specified,energetic,co2,1990,kton CO2-eq,4288.9867
Buildings,Non-specified,energetic,other_ghg,1990,kton CO2-eq,21.84747
Buildings,Non-specified,energetic,other_ghg,2019,kton CO2-eq,50.36373
Bunkers,International aviation,energetic,co2,1990,kton CO2-eq,3125.22111
Bunkers,International aviation,energetic,other_ghg,1990,kton CO2-eq,23.78014
Bunkers,International aviation,energetic,other_ghg,2019,kton CO2-eq,39.18606
Bunkers,International navigation,energetic,co2,1990,kton CO2-eq,13312.50452
Bunkers,International navigation,energetic,other_ghg,1990,kton CO2-eq,94.18913
Bunkers,International navigation,energetic,other_ghg,2019,kton CO2-eq,189.24881
Energy,CCUS,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,CCUS,non_energetic,co2,2019,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,co2,1990,kton CO2-eq,23223.9501
Energy,Electricity and heat production,energetic,other_ghg,1990,kton CO2-eq,58.08629
Energy,Electricity and heat production,energetic,other_ghg,2019,kton CO2-eq,111.92955
Energy,Fuels production,energetic,co2,1990,kton CO2-eq,2024.12783
Energy,Fuels production,energetic,other_ghg,1990,kton CO2-eq,12.46625
Energy,Fuels production,energetic,other_ghg,2019,kton CO2-eq,4.76514
Energy,Fugitive emissions,non_energetic,co2,1990,kton CO2-eq,84.90428
Energy,Fugitive emissions,non_energetic,co2,2019,kton CO2-eq,116.10414
Energy,Fugitive emissions,non_energetic,other_ghg,1990,kton CO2-eq,1283.31849
Energy,Fugitive emissions,non_energetic,other_ghg,2019,kton CO2-eq,599.22699
Energy,Hydrogen production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,2019,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,2019,kton CO2-eq,0.0
Households,Non-specified,energetic,co2,1990,kton CO2-eq,20482.58858
Households,Non-specified,energetic,other_ghg,1990,kton CO2-eq,298.55117
Households,Non-specified,energetic,other_ghg,2019,kton CO2-eq,330.87776
Industry,Aluminium,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,co2,2019,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,2019,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,co2,1990,kton CO2-eq,2167.56556
Industry,Chemicals,non_energetic,co2,2019,kton CO2-eq,5608.89251
Industry,Chemicals,non_energetic,other_ghg,1990,kton CO2-eq,3930.20459
Industry,Chemicals,non_energetic,other_ghg,2019,kton CO2-eq,1689.55708
Industry,Fertilizers,non_energetic,co2,1990,kton CO2-eq,422.74065
Industry,Fertilizers,non_energetic,other_ghg,1990,kton CO2-eq,3042.65367
Industry,Fertilizers,non_energetic,other_ghg,2019,kton CO2-eq,203.16889
