year,preset_demand
2010,3142.777411173801
2011,2860.84449320002
2012,2847.5122915712304
2013,3060.3075582171978
2014,2729.60713993973
2015,2667.3883882488303
2016,2593.892000108068
2017,2542.940543267491
2018,2538.3937881602
2019,2506.2240209639403
2020,2472.905747201583
2021,2418.628788542843
2022,2198.2332165270095
2023,1936.4135439658057
2024,1742.8011473739834
2025,1573.4821662952902
2026,1416.2002808595846
2027,1278.3155467148133
2028,1162.854221757316
2029,1051.5545543435435
2030,959.7345946329078
2031,881.8666840114681
2032,817.1472255132232
2033,761.6828399419769
2034,700.918559446861
2035,645.2048572274185
2036,582.0254586753663
2037,525.9191863408672
2038,469.81291400636684
2039,413.7066416718665
2040,357.60036933736626
2041,301.49409700286594
2042,245.38782466836562
2043,189.2815523338665
2044,133.1752799993662
2045,77.06900766486565
2046,20.962735330365472
2047,0.0
2048,0.0
2049,0.0
2050,0.0
