year,preset_demand
2010,25778.332552974687
2011,23465.80463059656
2012,23356.448515833763
2013,25101.881434434854
2014,22389.342733012658
2015,21878.999344894717
2016,21276.152217319282
2017,20858.22774267303
2018,20820.93341671282
2019,20557.063963537894
2020,20283.773994581323
2021,19838.57240782737
2022,18030.798707905913
2023,15883.24776643696
2024,14295.16051343029
2025,12906.337688670588
2026,11616.247995106774
2027,10485.261588584632
2028,9538.201061428246
2029,8625.276134124497
2030,7872.1316549749345
2031,7233.427530378636
2032,6702.572332716679
2033,6247.630989744513
2034,5749.217763158321
2035,5292.231424111872
2036,4774.008421559668
2037,4313.802063513365
2038,3853.5957054670534
2039,3393.3893474207407
2040,2933.1829893744293
2041,2472.976631328117
2042,2012.770273281805
2043,1552.5639152355025
2044,1092.3575571891902
2045,632.1511991428761
2046,171.94484109656491
2047,0.0
2048,0.0
2049,0.0
2050,0.0
