year,preset_demand
2010,3377.5584892073816
2011,3074.5637823268535
2012,3060.235599035525
2013,3288.9277287319765
2014,2933.5223471207096
2015,2866.6555457321265
2016,2787.6686124519238
2017,2732.9108287865834
2018,2728.0244084959263
2019,2693.4513999515607
2020,2657.6440856977156
2021,2599.312368715661
2022,2362.4521530990005
2023,2081.073250935418
2024,1872.9970469384393
2025,1691.0290972220482
2026,1521.9974739632119
2027,1373.8120655130365
2028,1249.7252062595605
2029,1130.1109010329799
2030,1031.4315344011868
2031,947.7465042042643
2032,878.1921807926012
2033,818.5843302115234
2034,753.280656239206
2035,693.4048638183334
2036,625.5056504779905
2037,565.2079610051649
2038,504.9102715323379
2039,444.61258205951094
2040,384.31489258668404
2041,324.01720311385714
2042,263.71951364103023
2043,203.42182416820455
2044,143.12413469537765
2045,82.82644522255046
2046,22.52875574972366
2047,0.0
2048,0.0
2049,0.0
2050,0.0
