year,max_demand
2.01000000000000E+03,4.72230795000000E+06
2.01100000000000E+03,4.67479400000000E+06
2.01200000000000E+03,4.92164497000000E+06
2.01300000000000E+03,5.14508909000000E+06
2.01400000000000E+03,5.36853321000000E+06
2.01500000000000E+03,5.59197733000000E+06
2.01600000000000E+03,5.81542145000000E+06
2.01700000000000E+03,6.03886557000000E+06
2.01800000000000E+03,6.26230969000000E+06
2.01900000000000E+03,6.48575381000000E+06
2.02000000000000E+03,6.70919793000000E+06
2.02100000000000E+03,6.93264205000000E+06
2.02200000000000E+03,7.15608617000000E+06
2.02300000000000E+03,7.37953029000000E+06
2.02400000000000E+03,7.60297442000000E+06
2.02500000000000E+03,7.82641854000000E+06
2.02600000000000E+03,8.04986266000000E+06
2.02700000000000E+03,8.27330678000000E+06
2.02800000000000E+03,8.49675090000000E+06
2.02900000000000E+03,8.72019502000000E+06
2.03000000000000E+03,8.94363914000000E+06
2.03100000000000E+03,9.16708326000000E+06
2.03200000000000E+03,9.39052738000000E+06
2.03300000000000E+03,9.61397150000000E+06
2.03400000000000E+03,9.83741562000000E+06
2.03500000000000E+03,1.00608597400000E+07
2.03600000000000E+03,1.02843038600000E+07
2.03700000000000E+03,1.05077479800000E+07
2.03800000000000E+03,1.07311921000000E+07
2.03900000000000E+03,1.09546362200000E+07
2.04000000000000E+03,1.11780803400000E+07
2.04100000000000E+03,1.14015244600000E+07
2.04200000000000E+03,1.16249685800000E+07
2.04300000000000E+03,1.18484127000000E+07
2.04400000000000E+03,1.20718568200000E+07
2.04500000000000E+03,1.22953009400000E+07
2.04600000000000E+03,1.25187450600000E+07
2.04700000000000E+03,1.27421891800000E+07
2.04800000000000E+03,1.29656333000000E+07
2.04900000000000E+03,1.31890774200000E+07
2.05000000000000E+03,1.34125215400000E+07
