year,preset_demand
2.01000000000000E+03,3.08438240054400E+06
2.01100000000000E+03,3.15162851000000E+06
2.01200000000000E+03,3.06942762397200E+06
2.01300000000000E+03,2.98722673794400E+06
2.01400000000000E+03,2.90502585191600E+06
2.01500000000000E+03,2.82282496588800E+06
2.01600000000000E+03,2.78402524049664E+06
2.01700000000000E+03,2.74522551510528E+06
2.01800000000000E+03,2.70642578971392E+06
2.01900000000000E+03,2.66762606432256E+06
2.02000000000000E+03,2.62882633893120E+06
2.02100000000000E+03,2.58272295865344E+06
2.02200000000000E+03,2.53661957837568E+06
2.02300000000000E+03,2.49051619809792E+06
2.02400000000000E+03,2.44441281782016E+06
2.02500000000000E+03,2.39830943754240E+06
2.02600000000000E+03,2.25193515816960E+06
2.02700000000000E+03,2.10556087879680E+06
2.02800000000000E+03,1.95918659942400E+06
2.02900000000000E+03,1.81281232005120E+06
2.03000000000000E+03,1.66643804067840E+06
2.03100000000000E+03,1.63132779043584E+06
2.03200000000000E+03,1.59621754019328E+06
2.03300000000000E+03,1.56110728995072E+06
2.03400000000000E+03,1.52599703970816E+06
2.03500000000000E+03,1.49088678946560E+06
2.03600000000000E+03,1.47238670693376E+06
2.03700000000000E+03,1.45388662440192E+06
2.03800000000000E+03,1.43538654187008E+06
2.03900000000000E+03,1.41688645933824E+06
2.04000000000000E+03,1.39838637680640E+06
2.04100000000000E+03,1.39266392555520E+06
2.04200000000000E+03,1.38694147430400E+06
2.04300000000000E+03,1.38121902305280E+06
2.04400000000000E+03,1.37549657180160E+06
2.04500000000000E+03,1.36977412055040E+06
2.04600000000000E+03,1.35613059204096E+06
2.04700000000000E+03,1.34248706353152E+06
2.04800000000000E+03,1.32884353502208E+06
2.04900000000000E+03,1.31520000651264E+06
2.05000000000000E+03,1.30155647800320E+06
