year,max_demand
2010,1332.4737715279643
2011,1352.5103511369555
2012,1372.5469307459466
2013,1392.5835103549377
2014,1412.6200899639286
2015,1432.6566695729196
2016,1467.7825251837435
2017,1502.9083807945674
2018,1538.0342364053913
2019,1573.160092016215
2020,1608.285947627039
2021,1603.0088237794032
2022,1597.7316999317677
2023,1592.4545760841322
2024,1587.1774522364967
2025,1581.9003283888615
2026,1593.444036805564
2027,1604.9877452222668
2028,1616.5314536389694
2029,1628.075162055672
2030,1639.6188704723747
2031,1653.3888655122985
2032,1667.1588605522224
2033,1680.9288555921464
2034,1694.6988506320704
2035,1708.4688456719941
2036,1716.1371662630893
2037,1723.8054868541847
2038,1731.4738074452798
2039,1739.1421280363754
2040,1746.8104486274708
2041,1764.208466312644
2042,1781.6064839978173
2043,1799.0045016829906
2044,1816.402519368164
2045,1833.8005370533372
2046,1862.165077734378
2047,1890.5296184154188
2048,1918.8941590964596
2049,1947.2586997775006
2050,1975.6232404585412
