year,preset_demand
2010,172619.02622837957
2011,157133.68336275712
2012,156401.40380186305
2013,168089.31767824414
2014,149925.3891819357
2015,146507.9851074877
2016,142471.14975699337
2017,139672.60893973176
2018,139422.87555539183
2019,137655.93085620043
2020,135825.9037114143
2021,132844.70761493023
2022,120739.3421852447
2023,106358.73197586044
2024,95724.44930391626
2025,86424.49776045994
2026,77785.69126695939
2027,70212.28550961695
2028,63870.49960701379
2029,57757.295362831486
2030,52714.02631767847
2031,48437.082345088595
2032,44882.32537621294
2033,41835.90910962534
2034,38498.39278052029
2035,35438.28264020142
2036,31968.114432623308
2037,28886.44213179427
2038,25804.769830965157
2039,22723.09753013605
2040,19641.42522930694
2041,16559.752928477832
2042,13478.080627648726
2043,10396.408326819681
2044,7314.736025990573
2045,4233.063725161452
2046,1151.3914243323495
2047,0.0
2048,0.0
2049,0.0
2050,0.0
