year,max_demand
2010,180.5308012259887
2011,183.2454661206617
2012,185.96013101533467
2013,188.67479591000765
2014,191.38946080468062
2015,194.10412569935357
2016,198.86316786038523
2017,203.62221002141686
2018,208.38125218244852
2019,213.14029434348012
2020,217.89933650451178
2021,217.18436303430983
2022,216.46938956410787
2023,215.75441609390597
2024,215.03944262370402
2025,214.3244691535021
2026,215.88847361956883
2027,217.45247808563556
2028,219.0164825517023
2029,220.58048701776903
2030,222.14449148383576
2031,224.01012538264393
2032,225.87575928145213
2033,227.7413931802603
2034,229.60702707906847
2035,231.47266097787664
2036,232.5116068017638
2037,233.55055262565102
2038,234.58949844953818
2039,235.62844427342537
2040,236.6673900973126
2041,239.02456825688458
2042,241.3817464164566
2043,243.73892457602858
2044,246.0961027356006
2045,248.45328089517258
2046,252.296263297508
2047,256.1392456998434
2048,259.9822281021788
2049,263.82521050451425
2050,267.6681929068496
