year,max_demand
2010,1.3541164208369991
2011,1.3744784437493378
2012,1.3948404666616763
2013,1.415202489574015
2014,1.4355645124863534
2015,1.4559265353986919
2016,1.4916229212450138
2017,1.5273193070913358
2018,1.5630156929376577
2019,1.5987120787839795
2020,1.6344084646303016
2021,1.6290456273200558
2022,1.62368279000981
2023,1.6183199526995649
2024,1.6129571153893192
2025,1.6075942780790737
2026,1.6193254846952359
2027,1.631056691311398
2028,1.64278789792756
2029,1.6545191045437222
2030,1.6662503111598843
2031,1.6802439647663063
2032,1.6942376183727283
2033,1.7082312719791504
2034,1.7222249255855724
2035,1.7362185791919942
2036,1.7440114521584447
2037,1.7518043251248954
2038,1.7595971980913456
2039,1.7673900710577963
2040,1.775182944024247
2041,1.7928635482814628
2042,1.8105441525386785
2043,1.8282247567958942
2044,1.84590536105311
2045,1.8635859653103257
2046,1.8924112158528956
2047,1.921236466395465
2048,1.950061716938035
2049,1.9788869674806049
2050,2.0077122180231743
