year,max_demand
2010,99.3302428244832
2011,100.8238844709157
2012,102.31752611734822
2013,103.81116776378074
2014,105.30480941021325
2015,106.79845105664576
2016,109.41693394298424
2017,112.03541682932273
2018,114.65389971566121
2019,117.27238260199968
2020,119.89086548833818
2021,119.49747838804318
2022,119.10409128774819
2023,118.71070418745322
2024,118.31731708715823
2025,117.92392998686326
2026,118.78446426875853
2027,119.64499855065381
2028,120.50553283254908
2029,121.36606711444436
2030,122.22660139633963
2031,123.25309586117186
2032,124.27959032600408
2033,125.3060847908363
2034,126.33257925566852
2035,127.35907372050075
2036,127.93071435061688
2037,128.50235498073303
2038,129.07399561084915
2039,129.64563624096533
2040,130.21727687108148
2041,131.5142249673665
2042,132.81117306365152
2043,134.10812115993653
2044,135.40506925622154
2045,136.70201735250657
2046,138.8164730165921
2047,140.93092868067762
2048,143.04538434476316
2049,145.1598400088487
2050,147.27429567293424
