key,share
industry_final_demand_for_metal_steel_network_gas,7.23758180756927E-01
industry_final_demand_for_metal_aluminium_network_gas,6.52586841950693E-02
industry_final_demand_for_metal_other_metals_network_gas,2.10983135048004E-01
