year,max_demand
2010,91.11269060203237
2011,92.48276385799116
2012,93.85283711394993
2013,95.22291036990872
2014,96.5929836258675
2015,97.96305688182626
2016,100.3649137009145
2017,102.76677052000272
2018,105.16862733909097
2019,107.57048415817918
2020,109.97234097726744
2021,109.61149863824947
2022,109.25065629923151
2023,108.88981396021357
2024,108.52897162119561
2025,108.16812928217767
2026,108.95747189877945
2027,109.7468145153812
2028,110.53615713198297
2029,111.32549974858473
2030,112.1148423651865
2031,113.05641534356147
2032,113.99798832193643
2033,114.9395613003114
2034,115.88113427868636
2035,116.82270725706132
2036,117.34705628094677
2037,117.87140530483224
2038,118.39575432871769
2039,118.92010335260315
2040,119.44445237648861
2041,120.63410446293841
2042,121.82375654938822
2043,123.01340863583802
2044,124.20306072228782
2045,125.39271280873763
2046,127.3322403809591
2047,129.27176795318059
2048,131.21129552540208
2049,133.15082309762357
2050,135.09035066984504
