year,preset_demand
2010,4120.040527340404
2011,3750.439090116927
2012,3732.9611704799863
2013,4011.9262411498003
2014,3578.3927936751643
2015,3496.826794881984
2016,3400.476319446949
2017,3333.6812399214773
2018,3327.720647471204
2019,3285.5475224727675
2020,3241.8687567689426
2021,3170.714093196613
2022,2881.7853623475326
2023,2538.5514896679315
2024,2284.734303087136
2025,2062.7646969635985
2026,1856.5751844936103
2027,1675.8144692236615
2028,1524.449839812113
2029,1378.540957180497
2030,1258.1690995104086
2031,1156.0877537558492
2032,1071.243440260321
2033,998.5321131503872
2034,918.8728609983064
2035,845.834690921048
2036,763.0093270877798
2037,689.4565151596205
2038,615.9037032314595
2039,542.3508913032986
2040,468.7980793751378
2041,395.2452674469769
2042,321.692455518816
2043,248.13964359065668
2044,174.5868316624958
2045,101.03401973433458
2046,27.481207806173842
2047,0.0
2048,0.0
2049,0.0
2050,0.0
