year,max_demand
2010,45.50604954824224
2011,46.19032987251346
2012,46.87461019678467
2013,47.55889052105589
2014,48.243170845327114
2015,48.92745116959832
2016,50.12705371338243
2017,51.32665625716654
2018,52.52625880095066
2019,53.72586134473476
2020,54.92546388851888
2021,54.74524191010999
2022,54.5650199317011
2023,54.38479795329223
2024,54.20457597488335
2025,54.024353996474474
2026,54.418589574243896
2027,54.812825152013325
2028,55.20706072978275
2029,55.601296307552175
2030,55.9955318853216
2031,56.46579861023227
2032,56.93606533514294
2033,57.406332060053614
2034,57.87659878496429
2035,58.34686550987496
2036,58.60875057225036
2037,58.87063563462576
2038,59.13252069700116
2039,59.39440575937657
2040,59.65629082175197
2041,60.250460156818754
2042,60.84462949188553
2043,61.4387988269523
2044,62.03296816201908
2045,62.627137497085855
2046,63.595830631033586
2047,64.56452376498132
2048,65.53321689892906
2049,66.50191003287678
2050,67.4706031668245
