year,preset_demand
2010,3611.9896699562623
2011,3287.964562826076
2012,3272.641882196595
2013,3517.207183642411
2014,3137.1336568245197
2015,3065.6257327869826
2016,2981.15643699795
2017,2922.5979991260647
2018,2917.372419859468
2019,2880.399751548737
2020,2842.107106252721
2021,2779.7266738062535
2022,2526.4263520606014
2023,2225.5173696681154
2024,2002.9989138656906
2025,1808.4008464335652
2026,1627.63699613822
2027,1469.1662646111133
2028,1336.4667258072561
2029,1208.5501741804053
2030,1103.0216232905263
2031,1013.5281428468477
2032,939.1461599836343
2033,875.4010194523522
2034,805.5647171197891
2035,741.5330373144781
2036,668.9210431870192
2037,604.438183099173
2038,539.9553230113255
2039,475.47246292347785
2040,410.98960283563036
2041,346.5067427477828
2042,282.0238826599353
2043,217.54102257208908
2044,153.05816248424154
2045,88.57530239639371
2046,24.092442308546293
2047,0.0
2048,0.0
2049,0.0
2050,0.0
