year,preset_demand
2010,4294.289375120915
2011,3909.0563866670955
2012,3890.8392734862737
2013,4181.602612113078
2014,3729.7337373057567
2015,3644.7180682451453
2016,3544.292642766234
2017,3474.6725993678374
2018,3468.4599156190307
2019,3424.503162913654
2020,3378.9770914501255
2021,3304.813084144546
2022,3003.664692321976
2023,2645.91443165134
2024,2381.3625564151525
2025,2150.0051911536516
2026,1935.0953069460788
2027,1746.6896798965602
2028,1588.923387177415
2029,1436.843581102016
2030,1311.3808372221863
2031,1204.982165761829
2032,1116.5495322560441
2033,1040.7630254517794
2034,957.7347450558143
2035,881.6075721166898
2036,795.2792756983712
2037,718.6156951638235
2038,641.9521146292741
2039,565.2885340947247
2040,488.6249535601754
2041,411.9613730256261
2042,335.29779249107673
2043,258.634211956529
2044,181.97063142197968
2045,105.30705088743
2046,28.64347035288081
2047,0.0
2048,0.0
2049,0.0
2050,0.0
