key,demand,max_demand
energy_distribution_greengas,3.32255839994331E+05,
energy_production_biogenic_waste,1.25359990000000E+05,1.78379329489559E+05
energy_production_non_biogenic_waste,1.78019010000000E+05,2.53309781216440E+05
energy_production_wet_biomass,0.00000000000000E+00,0.00000000000000E+00
energy_production_dry_biomass,9.23154500000000E+04,0.00000000000000E+00
energy_production_oily_biomass,0.00000000000000E+00,0.00000000000000E+00
