year,preset_demand
2010,12.596302249193592
2011,11.466310593988059
2012,11.412874916117156
2013,12.265761756381554
2014,10.940309178115152
2015,10.690935423843008
2016,10.396360721876023
2017,10.192146466001969
2018,10.173922998638076
2019,10.044986055967698
2020,9.911445880567468
2021,9.693902960091556
2022,8.81055397405615
2023,7.761176528921065
2024,6.985174939374684
2025,6.3065417486785185
2026,5.676153430298936
2027,5.1235092052697935
2028,4.660738363756778
2029,4.2146475123989715
2030,3.846631641815262
2031,3.534535807661195
2032,3.2751391804137207
2033,3.0528370338355786
2034,2.8092928234343124
2035,2.5859914117331404
2036,2.332767369440346
2037,2.1078925304243175
2038,1.883017691408284
2039,1.6581428523922506
2040,1.4332680133762175
2041,1.2083931743601841
2042,0.9835183353441509
2043,0.7586434963281223
2044,0.533768657312089
2045,0.3088938182960547
2046,0.08401897928002194
2047,0.0
2048,0.0
2049,0.0
2050,0.0
