key,share
industry_steel_blastfurnace_burner_coal_gas,9.61460383353554E-02
industry_steel_electricfurnace_burner_network_gas,1.11818163080584E-01
industry_aluminium_burner_network_gas,1.36008875463205E-02
industry_other_metals_burner_network_gas,7.78434911037741E-01
