key,share
industry_final_demand_for_metal_steam_hot_water,8.88830530100386E-02
industry_final_demand_for_chemical_steam_hot_water,4.54070397778406E-01
industry_final_demand_for_other_steam_hot_water,4.57046549211556E-01
