year,preset_demand
2010,1941.2301355146124
2011,1767.085865984604
2012,1758.850834294944
2013,1890.290172900135
2014,1686.0232033384127
2015,1647.5919369855835
2016,1602.1947023602272
2017,1570.7230164827477
2018,1567.9145776790012
2019,1548.0439621807996
2020,1527.4639373718974
2021,1493.9381561829987
2022,1357.804262446209
2023,1196.083538401502
2024,1076.4930712125206
2025,971.908156157456
2026,874.7583119805138
2027,789.5896964121337
2028,718.271567836739
2029,649.524011077486
2030,592.8086763553076
2031,544.7112405806753
2032,504.73533813709224
2033,470.4761073255497
2034,432.9432384559324
2035,398.5300097859851
2036,359.5053712681955
2037,324.8496599665031
2038,290.19394866480997
2039,255.53823736311682
2040,220.88252606142373
2041,186.2268147597306
2042,151.57110345803747
2043,116.91539215634506
2044,82.25968085465193
2045,47.60396955295866
2046,12.948258251265603
2047,0.0
2048,0.0
2049,0.0
2050,0.0
