year,preset_demand
2.01000000000000E+03,4.05737470000000E+05
2.01100000000000E+03,4.55935950000000E+05
2.01200000000000E+03,4.00513560000000E+05
2.01300000000000E+03,3.86988772000000E+05
2.01400000000000E+03,3.73463984000000E+05
2.01500000000000E+03,3.59939196000000E+05
2.01600000000000E+03,3.62267056800000E+05
2.01700000000000E+03,3.64594917600000E+05
2.01800000000000E+03,3.66922778400000E+05
2.01900000000000E+03,3.69250639200000E+05
2.02000000000000E+03,3.71578500000000E+05
2.02100000000000E+03,3.57887664000000E+05
2.02200000000000E+03,3.44196828000000E+05
2.02300000000000E+03,3.30505992000000E+05
2.02400000000000E+03,3.16815156000000E+05
2.02500000000000E+03,3.03124320000000E+05
2.02600000000000E+03,2.92414485600000E+05
2.02700000000000E+03,2.81704651200000E+05
2.02800000000000E+03,2.70994816800000E+05
2.02900000000000E+03,2.60284982400000E+05
2.03000000000000E+03,2.49575148000000E+05
2.03100000000000E+03,2.37173846400000E+05
2.03200000000000E+03,2.24772544800000E+05
2.03300000000000E+03,2.12371243200000E+05
2.03400000000000E+03,1.99969941600000E+05
2.03500000000000E+03,1.87568640000000E+05
2.03600000000000E+03,1.72119348000000E+05
2.03700000000000E+03,1.56670056000000E+05
2.03800000000000E+03,1.41220764000000E+05
2.03900000000000E+03,1.25771472000000E+05
2.04000000000000E+03,1.10322180000000E+05
2.04100000000000E+03,1.08312516000000E+05
2.04200000000000E+03,1.06302852000000E+05
2.04300000000000E+03,1.04293188000000E+05
2.04400000000000E+03,1.02283524000000E+05
2.04500000000000E+03,1.00273860000000E+05
2.04600000000000E+03,9.74519568000000E+04
2.04700000000000E+03,9.46300536000000E+04
2.04800000000000E+03,9.18081504000000E+04
2.04900000000000E+03,8.89862472000000E+04
2.05000000000000E+03,8.61643440000000E+04
