year,preset_demand
2.01000000000000E+03,3.54666290000000E+05
2.01100000000000E+03,3.52869280000000E+05
2.01200000000000E+03,3.16825830000000E+05
2.01300000000000E+03,2.75403886666667E+05
2.01400000000000E+03,2.33981943333333E+05
2.01500000000000E+03,1.92560000000000E+05
2.01600000000000E+03,1.87408275019626E+05
2.01700000000000E+03,1.82256550039251E+05
2.01800000000000E+03,1.77104825058877E+05
2.01900000000000E+03,1.71953100078502E+05
2.02000000000000E+03,1.66801375098128E+05
2.02100000000000E+03,1.65331483135111E+05
2.02200000000000E+03,1.63861591172093E+05
2.02300000000000E+03,1.62391699209076E+05
2.02400000000000E+03,1.60921807246059E+05
2.02500000000000E+03,1.59451915283042E+05
2.02600000000000E+03,1.53246979106059E+05
2.02700000000000E+03,1.47042042929075E+05
2.02800000000000E+03,1.40837106752092E+05
2.02900000000000E+03,1.34632170575109E+05
2.03000000000000E+03,1.28427234398125E+05
2.03100000000000E+03,1.25148994426653E+05
2.03200000000000E+03,1.21870754455180E+05
2.03300000000000E+03,1.18592514483707E+05
2.03400000000000E+03,1.15314274512235E+05
2.03500000000000E+03,1.12036034540762E+05
2.03600000000000E+03,1.11953843356004E+05
2.03700000000000E+03,1.11871652171245E+05
2.03800000000000E+03,1.11789460986486E+05
2.03900000000000E+03,1.11707269801728E+05
2.04000000000000E+03,1.11625078616969E+05
2.04100000000000E+03,1.06330943553243E+05
2.04200000000000E+03,1.01036808489517E+05
2.04300000000000E+03,9.57426734257902E+04
2.04400000000000E+03,9.04485383620638E+04
2.04500000000000E+03,8.51544032983375E+04
2.04600000000000E+03,9.32832396026452E+04
2.04700000000000E+03,1.01412075906953E+05
2.04800000000000E+03,1.09540912211261E+05
2.04900000000000E+03,1.17669748515568E+05
2.05000000000000E+03,1.25798584819876E+05
