year,max_demand
2010,3283.848387651509
2011,3333.2280385301797
2012,3382.60768940885
2013,3431.987340287521
2014,3481.366991166192
2015,3530.746642044862
2016,3617.313437412408
2017,3703.880232779954
2018,3790.4470281475
2019,3877.0138235150457
2020,3963.5806188825923
2021,3950.575278733477
2022,3937.569938584362
2023,3924.5645984352473
2024,3911.5592582861323
2025,3898.5539181370177
2026,3927.0030997132067
2027,3955.452281289395
2028,3983.901462865584
2029,4012.350644441773
2030,4040.7998260179615
2031,4074.7356354695585
2032,4108.671444921155
2033,4142.607254372751
2034,4176.543063824349
2035,4210.478873275945
2036,4229.377258180128
2037,4248.27564308431
2038,4267.1740279884925
2039,4286.072412892675
2040,4304.970797796858
2041,4347.847778600971
2042,4390.724759405084
2043,4433.6017402091975
2044,4476.47872101331
2045,4519.355701817423
2046,4589.259405118916
2047,4659.163108420408
2048,4729.066811721901
2049,4798.970515023394
2050,4868.874218324886
