year,preset_demand
2010,148492.90865375745
2011,135171.87647173865
2012,134541.94404586
2013,144596.29532752134
2014,128971.05033611914
2015,126031.28012568706
2016,122558.65352102682
2017,120151.25107518265
2018,119936.42170533369
2019,118416.43423033698
2020,116842.1810348341
2021,114277.65214536819
2022,103864.19447360249
2023,91493.49186413363
2024,82345.51090336728
2025,74345.36813115768
2026,66913.96539679349
2027,60399.05754512354
2028,54943.63206096497
2029,49684.84049408332
2030,45346.44451305497
2031,41667.26809481485
2032,38609.342132660524
2033,35988.70857748559
2034,33117.660592702436
2035,30485.247089595206
2036,27500.0873310219
2037,24849.125305188223
2038,22198.16327935449
2039,19547.201253520754
2040,16896.239227687023
2041,14245.277201853292
2042,11594.31517601956
2043,8943.353150185883
2044,6292.391124352152
2045,3641.4290985184075
2046,990.4670726846808
2047,0.0
2048,0.0
2049,0.0
2050,0.0
