year,preset_demand
2010,76494.89427835977
2011,69632.6746768962
2012,69308.17019545691
2013,74487.58613727477
2014,66438.37035635312
2015,64923.972035999504
2016,63135.07714936828
2017,61894.92368177267
2018,61784.25610792374
2019,61001.24712615872
2020,60190.28360709834
2021,58869.18775106044
2022,53504.781121170265
2023,47132.11594247923
2024,42419.60917836202
2025,38298.40176771795
2026,34470.176085705105
2027,31114.075165702427
2028,28303.757828413072
2029,25594.734828004875
2030,23359.84600459151
2031,21464.548689074945
2032,19889.28341003411
2033,18539.285699282445
2034,17060.289065334244
2035,15704.22301179197
2036,14166.442640956051
2037,12800.821469274852
2038,11435.200297593623
2039,10069.579125912394
2040,8703.957954231168
2041,7338.336782549939
2042,5972.715610868711
2043,4607.094439187512
2044,3241.4732675062837
2045,1875.8520958250494
2046,510.2309241438243
2047,0.0
2048,0.0
2049,0.0
2050,0.0
