key,share
industry_final_demand_for_chemical_refineries_electricity,1.74057125374404E-01
industry_final_demand_for_chemical_fertilizers_electricity,4.60210478182618E-02
industry_final_demand_for_chemical_other_electricity,7.79921826807334E-01
