key,share
households_water_heater_heatpump_air_water_electricity,4.36563544856405E-01
households_water_heater_heatpump_ground_water_electricity,1.02769401854112E-01
households_water_heater_resistive_electricity,4.60667053289482E-01
households_water_heater_hybrid_heatpump_air_water_electricity,0.00000000000000E+00
