year,preset_demand
2010,50321.527690958996
2011,45807.27380572707
2012,45593.80124128159
2013,49001.03678553562
2014,43705.92737161569
2015,42709.69307739594
2016,41532.883508299055
2017,40717.05890131864
2018,40644.25716161475
2019,40129.16123881006
2020,39595.67565698478
2021,38726.603775401316
2022,35197.67365113354
2023,31005.469056565827
2024,27905.38581752745
2025,25194.2839225402
2026,22675.91761218701
2027,20468.134635652532
2028,18619.390833299232
2029,16837.28266494987
2030,15367.079707294093
2031,14120.274188506048
2032,13083.999073576124
2033,12195.914348115703
2034,11222.968757796554
2035,10330.892023684355
2036,9319.276042726991
2037,8420.91355390457
2038,7522.551065082127
2039,6624.188576259686
2040,5725.826087437245
2041,4827.463598614804
2042,3929.101109792364
2043,3030.7386209699416
2044,2132.3761321475004
2045,1234.0136433250557
2046,335.6511545026165
2047,0.0
2048,0.0
2049,0.0
2050,0.0
