year,preset_demand
2010,825.7575918915799
2011,751.6803611614394
2012,748.1773556121248
2013,804.0888262516797
2014,717.1980461208822
2015,700.8502111185973
2016,681.5392028785393
2017,668.1518238823513
2018,666.9571743551628
2019,658.5046414467713
2020,649.7503410594229
2021,635.4891940504465
2022,577.5807605214587
2023,508.78823911815874
2024,457.9170238034515
2025,413.4288479689251
2026,372.1033915418192
2027,335.8744923454642
2028,305.5372927351666
2029,276.2935591461548
2030,252.1680742967783
2031,231.7084585022339
2032,214.70356849378834
2033,200.13042777366573
2034,184.1647517584716
2035,169.52610365806143
2036,152.92586088553378
2037,138.18406588337191
2038,123.44227088120974
2039,108.70047587904754
2040,93.95868087688537
2041,79.21688587472319
2042,64.475090872561
2043,49.73329587039913
2044,34.99150086823695
2045,20.249705866074702
2046,5.507910863912549
2047,0.0
2048,0.0
2049,0.0
2050,0.0
