year,max_demand
2010,136.24732536055933
2011,138.29609392879053
2012,140.3448624970217
2013,142.3936310652529
2014,144.4423996334841
2015,146.49116820171525
2016,150.08283655589833
2017,153.67450491008137
2018,157.26617326426447
2019,160.8578416184475
2020,164.44950997263058
2021,163.90991660486597
2022,163.37032323710136
2023,162.8307298693368
2024,162.2911365015722
2025,161.75154313380762
2026,162.93190362579267
2027,164.1122641177777
2028,165.29262460976275
2029,166.47298510174778
2030,167.65334559373284
2031,169.06134703774356
2032,170.4693484817543
2033,171.87734992576503
2034,173.28535136977575
2035,174.6933528137865
2036,175.4774494263194
2037,176.26154603885234
2038,177.04564265138524
2039,177.82973926391816
2040,178.6138358764511
2041,180.39280776079997
2042,182.17177964514886
2043,183.95075152949775
2044,185.72972341384664
2045,187.5086952981955
2046,190.4090096499302
2047,193.30932400166486
2048,196.20963835339955
2049,199.10995270513425
2050,202.0102670568689
