year,preset_demand
2010,905.5341728031393
2011,824.3003282566971
2012,820.4588967475333
2013,881.7719840420963
2014,786.4866709156114
2015,768.5594688029363
2016,747.3828207837541
2017,732.7020848336971
2018,731.3920200132039
2019,722.1228864679
2020,712.5228316363501
2021,696.8839127976929
2022,633.380935690481
2023,557.9423571346588
2024,502.1564650861578
2025,453.370279043889
2026,408.05236326704573
2027,368.3233839788396
2028,335.05530237229283
2029,302.98632672468165
2030,276.5300746949416
2031,254.0938519507548
2032,235.44611663640856
2033,219.46506232129104
2034,201.95693964022223
2035,185.90404926570466
2036,167.70005422532265
2037,151.5340519093926
2038,135.3680495934622
2039,119.20204727753179
2040,103.0360449616014
2041,86.87004264567102
2042,70.70404032974062
2043,54.53803801381057
2044,38.37203569788018
2045,22.206033381949712
2046,6.040031066019355
2047,0.0
2048,0.0
2049,0.0
2050,0.0
