year,preset_demand
2010,3894.7066759937184
2011,3545.3195339355852
2012,3528.7975192027798
2013,3792.505391952308
2014,3382.6828183777707
2015,3305.57783896657
2016,3214.4969776445005
2017,3151.3550642518862
2018,3145.720469384456
2019,3105.853883027123
2020,3064.5640026832357
2021,2997.3009402438643
2022,2724.1743412560836
2023,2399.7126650950104
2024,2159.7772847272113
2025,1949.9476723483497
2026,1755.0351064627073
2027,1584.1605823293908
2028,1441.074409082686
2029,1303.1455961253598
2030,1189.357133473491
2031,1092.858835418799
2032,1012.6548393662534
2033,943.9202506562174
2034,868.6177338235369
2035,799.574177888933
2036,721.2787108122358
2037,651.748659893141
2038,582.2186089740447
2039,512.6885580549483
2040,443.1585071358521
2041,373.6284562167558
2042,304.09840529765955
2043,234.5683543785647
2044,165.0383034594684
2045,95.50825254037181
2046,25.978201621275673
2047,0.0
2048,0.0
2049,0.0
2050,0.0
