year,preset_demand
2010,1359.3509510588083
2011,1237.406018267878
2012,1231.6394180309765
2013,1323.680122876176
2014,1180.6416988049266
2015,1153.7301144897247
2016,1121.9405945691208
2017,1099.902472789379
2018,1097.935856936359
2019,1084.0214118731806
2020,1069.6102012779058
2021,1046.1336944432137
2022,950.8056163668929
2023,837.5603004127315
2024,753.8167955408512
2025,680.5809637115567
2026,612.5515576864268
2027,552.9120350686985
2028,502.9713484220856
2029,454.8307107130557
2030,415.11566467923035
2031,381.4353225767706
2032,353.4421032196473
2033,329.4519965680895
2034,303.1695171956195
2035,279.07157318286806
2036,251.74447861877064
2037,227.4767355749576
2038,203.20899253114396
2039,178.94124948733037
2040,154.6735064435168
2041,130.4057633997032
2042,106.13802035588961
2043,81.87027731207652
2044,57.602534268262936
2045,33.33479122444924
2046,9.0670481806357
2047,0.0
2048,0.0
2049,0.0
2050,0.0
