year,preset_demand
2010,101587.68386497626
2011,92474.43516959585
2012,92043.48276441619
2013,98921.91398870069
2014,88232.29612822378
2015,86221.1263728424
2016,83845.41633460816
2017,82198.4525784167
2018,82051.48247521793
2019,81011.62132300134
2020,79934.63564470828
2021,78180.17778912726
2022,71056.07297165538
2023,62592.9683205865
2024,56334.60752564736
2025,50861.51132067692
2026,45777.504289659635
2027,41320.49415196946
2028,37588.302194400094
2029,33990.63237937989
2030,31022.628025519185
2031,28505.612133998387
2032,26413.609096666973
2033,24620.768646960263
2034,22656.613471581473
2035,20855.714067158733
2036,18813.49219549011
2037,16999.90328636321
2038,15186.31437723627
2039,13372.725468109329
2040,11559.13655898239
2041,9745.54764985545
2042,7931.958740728511
2043,6118.36983160161
2044,4304.780922474671
2045,2491.192013347723
2046,677.6031042207871
2047,0.0
2048,0.0
2049,0.0
2050,0.0
