year,max_demand
2010,46.65124514986439
2011,47.352745927798615
2012,48.05424670573284
2013,48.755747483667065
2014,49.457248261601286
2015,50.15874903953551
2016,51.38854052677822
2017,52.61833201402093
2018,53.84812350126365
2019,55.07791498850636
2020,56.30770647574907
2021,56.122949069214954
2022,55.93819166268083
2023,55.753434256146726
2024,55.5686768496126
2025,55.38391944307849
2026,55.78807626987187
2027,56.19223309666525
2028,56.59638992345863
2029,57.000546750252006
2030,57.40470357704539
2031,57.88680493472035
2032,58.36890629239531
2033,58.85100765007027
2034,59.33310900774523
2035,59.81521036542019
2036,60.083685971790075
2037,60.352161578159965
2038,60.62063718452984
2039,60.88911279089974
2040,61.15758839726963
2041,61.76671047193679
2042,62.37583254660395
2043,62.98495462127112
2044,63.594076695938284
2045,64.20319877060545
2046,65.19626983072632
2047,66.18934089084719
2048,67.18241195096807
2049,68.17548301108896
2050,69.16855407120983
