year,preset_demand
2010,3372.659927221584
2011,3070.1046615403025
2012,3055.7972587903687
2013,3284.1577102711612
2014,2929.2677824403318
2015,2862.497959733965
2016,2783.6255832823053
2017,2728.947216272027
2018,2724.0678828853447
2019,2689.545016485351
2020,2653.7896345219397
2021,2595.542517564514
2022,2359.0258265535344
2023,2078.055015618615
2024,1870.2805900175715
2025,1688.5765532086732
2026,1519.7900809625403
2027,1371.8195897109872
2028,1247.9126968958774
2029,1128.4718714448247
2030,1029.9356220960365
2031,946.371962501285
2032,876.9185155557736
2033,817.3971158094762
2034,752.1881534745371
2035,692.3992004915484
2036,624.5984631676527
2037,564.388225021111
2038,504.17798687456803
2039,443.9677487280251
2040,383.7575105814822
2041,323.5472724349393
2042,263.3370342883964
2043,203.12679614185475
2044,142.91655799531185
2045,82.70631984876866
2046,22.496081702225876
2047,0.0
2048,0.0
2049,0.0
2050,0.0
