year,max_demand
2010,17.100555943141533
2011,17.35769920392021
2012,17.614842464698885
2013,17.87198572547756
2014,18.129128986256237
2015,18.38627224703491
2016,18.83706660543703
2017,19.287860963839154
2018,19.73865532224128
2019,20.1894496806434
2020,20.640244039045523
2021,20.572519065013278
2022,20.504794090981033
2023,20.43706911694879
2024,20.369344142916546
2025,20.301619168884304
2026,20.449767549579835
2027,20.59791593027537
2028,20.7460643109709
2029,20.894212691666436
2030,21.042361072361967
2031,21.219080926477353
2032,21.39580078059274
2033,21.572520634708127
2034,21.749240488823514
2035,21.9259603429389
2036,22.0243731958295
2037,22.122786048720105
2038,22.22119890161071
2039,22.319611754501313
2040,22.418024607391917
2041,22.64130538115447
2042,22.864586154917024
2043,23.087866928679578
2044,23.31114770244213
2045,23.534428476204685
2046,23.898450211627996
2047,24.262471947051303
2048,24.626493682474614
2049,24.990515417897925
2050,25.354537153321232
