key,share
industry_final_demand_for_metal_steel_network_gas,7.14026016010876E-01
industry_final_demand_for_metal_aluminium_network_gas,1.17365871954845E-01
industry_final_demand_for_metal_other_metals_network_gas,1.68608112034278E-01
