year,max_demand
2010,21.936686017559385
2011,22.26655078873927
2012,22.596415559919155
2013,22.92628033109904
2014,23.256145102278925
2015,23.58600987345881
2016,24.164291324169223
2017,24.742572774879637
2018,25.320854225590054
2019,25.899135676300467
2020,26.477417127010884
2021,26.390539162584904
2022,26.303661198158924
2023,26.21678323373295
2024,26.12990526930697
2025,26.043027304880994
2026,26.233072852062822
2027,26.423118399244647
2028,26.613163946426475
2029,26.8032094936083
2030,26.993255040790128
2031,27.21995222921416
2032,27.4466494176382
2033,27.673346606062236
2034,27.900043794486272
2035,28.126740982910306
2036,28.252985524966803
2037,28.379230067023304
2038,28.505474609079798
2039,28.6317191511363
2040,28.7579636931928
2041,29.044389482159694
2042,29.33081527112659
2043,29.617241060093484
2044,29.90366684906038
2045,30.190092638027274
2046,30.657061696816907
2047,31.124030755606533
2048,31.590999814396167
2049,32.0579688731858
2050,32.52493793197543
