year,preset_demand
2010,222.18477578438697
2011,202.2529785328449
2012,201.31043254817763
2013,216.3544087583969
2014,192.97489800286448
2015,188.57622205945304
2016,183.38025162197985
2017,179.77813905309029
2018,179.4566973370883
2019,177.18239293165243
2020,174.82689261556504
2021,170.98967721272604
2022,155.4083825979349
2023,136.89853044069102
2024,123.21072462508123
2025,111.24038917807943
2026,100.12103967332845
2027,90.3730095929533
2028,82.21024613848762
2029,74.34169917703741
2030,67.85030812646364
2031,62.34528438513497
2032,57.769816098964235
2033,53.848653235710906
2034,49.55280396891079
2035,45.614015179181784
2036,41.14742443318388
2037,37.180882133873375
2038,33.214339834562786
2039,29.247797535252197
2040,25.281255235941615
2041,21.314712936631025
2042,17.34817063732044
2043,13.381628338009936
2044,9.415086038699348
2045,5.448543739388744
2046,1.482001440078165
2047,0.0
2048,0.0
2049,0.0
2050,0.0
