year,preset_demand
2010,1730.5919701253194
2011,1575.3436721629148
2012,1568.0022037532071
2013,1685.1793790850882
2014,1503.076922082154
2015,1468.8157390646531
2016,1428.3444480666337
2017,1400.287678356826
2018,1397.783976423998
2019,1380.0694731337842
2020,1361.7225368135194
2021,1331.83455668369
2022,1210.4722209911588
2023,1066.2994197789885
2024,959.6854236151996
2025,866.4487635823319
2026,779.840412951626
2027,703.913236924011
2028,640.3336651983618
2029,579.0457387868142
2030,528.4844472338413
2031,485.6059473525631
2032,449.96773295350727
2033,419.4258880375215
2034,385.9656195751697
2035,355.2864867342254
2036,320.4963169236653
2037,289.6010126521854
2038,258.7057083807048
2039,227.8104041092242
2040,196.91509983774364
2041,166.01979556626307
2042,135.1244912947825
2043,104.22918702330259
2044,73.333882751822
2045,42.4385784803413
2046,11.543274208860792
2047,0.0
2048,0.0
2049,0.0
2050,0.0
