year,preset_demand
2010,1016.4516120529829
2011,925.2675632093142
2012,920.9556008700094
2013,989.7788306191227
2014,882.8221711784587
2015,862.6990946184427
2016,838.9285526958291
2017,822.4495967704366
2018,820.9790641956558
2019,810.5745692385044
2020,799.7986189735692
2021,782.2441138629435
2022,710.9627581842533
2023,626.283828236547
2024,563.664811080096
2025,508.9028827753082
2026,458.0340476394003
2027,413.438728925243
2028,376.09569296426224
2029,340.0986395421948
2030,310.4018033187038
2031,285.21740336821586
2032,264.2855366417183
2033,246.34698842478767
2034,226.69432366879659
2035,208.67514030791037
2036,188.24136689511678
2037,170.0952166911845
2038,151.9490664872518
2039,133.80291628331912
2040,115.65676607938643
2041,97.51061587545375
2042,79.36446567152106
2043,61.21831546758876
2044,43.072165263656075
2045,24.926015059723305
2046,6.77986485579066
2047,0.0
2048,0.0
2049,0.0
2050,0.0
