year,max_demand
2010,50.52788701751774
2011,51.28768135818957
2012,52.047475698861405
2013,52.80727003953324
2014,53.567064380205075
2015,54.3268587208769
2016,55.65884386131394
2017,56.99082900175098
2018,58.32281414218803
2019,59.65479928262506
2020,60.986784423062105
2021,60.786673979428365
2022,60.58656353579463
2023,60.3864530921609
2024,60.186342648527166
2025,59.98623220489344
2026,60.42397380034223
2027,60.86171539579102
2028,61.299456991239815
2029,61.737198586688606
2030,62.1749401821374
2031,62.69710337099417
2032,63.219266559850944
2033,63.74142974870772
2034,64.2635929375645
2035,64.78575612642126
2036,65.07654161482652
2037,65.3673271032318
2038,65.65811259163706
2039,65.94889808004234
2040,66.23968356844762
2041,66.89942268730258
2042,67.55916180615753
2043,68.2189009250125
2044,68.87864004386746
2045,69.53837916272244
2046,70.61397279725375
2047,71.68956643178507
2048,72.76516006631638
2049,73.84075370084771
2050,74.91634733537903
