year,preset_demand
2010,2284.8292690898375
2011,2079.8613382983895
2012,2070.168700062362
2013,2224.8728963658764
2014,1984.4505259192204
2015,1939.2168977137455
2016,1885.7843198291787
2017,1848.7421228609126
2018,1845.436588364073
2019,1822.0488595963627
2020,1797.8261555584877
2021,1758.3662869277182
2022,1598.1365958496294
2023,1407.7911870515154
2024,1267.0331209476856
2025,1143.9366005241868
2026,1029.5911638847792
2027,929.347641955882
2028,845.40615320366
2029,764.490229332369
2030,697.7362394737128
2031,641.1255228896556
2032,594.073856891711
2033,553.7507175262868
2034,509.57450380627944
2035,469.0701088504835
2036,423.1380811790405
2037,382.34828399085535
2038,341.5584868026693
2039,300.7686896144832
2040,259.9788924262972
2041,219.18909523811118
2042,178.39929804992514
2043,137.60950086173995
2044,96.81970367355392
2045,56.029906485367704
2046,15.240109297181757
2047,0.0
2048,0.0
2049,0.0
2050,0.0
