year,max_demand
2010,142.39114500709977
2011,144.53229898214465
2012,146.67345295718954
2013,148.8146069322344
2014,150.95576090727928
2015,153.09691488232417
2016,156.85054283857568
2017,160.60417079482718
2018,164.35779875107872
2019,168.11142670733022
2020,171.86505466358176
2021,171.30112933682096
2022,170.73720401006014
2023,170.17327868329937
2024,169.60935335653858
2025,169.0454280297778
2026,170.27901468206704
2027,171.51260133435625
2028,172.74618798664548
2029,173.9797746389347
2030,175.21336129122395
2031,176.6848539407404
2032,178.15634659025685
2033,179.62783923977327
2034,181.09933188928972
2035,182.57082453880616
2036,183.3902785292554
2037,184.2097325197047
2038,185.02918651015395
2039,185.84864050060324
2040,186.66809449105253
2041,188.527285802717
2042,190.38647711438148
2043,192.24566842604597
2044,194.10485973771046
2045,195.96405104937492
2046,198.99514968071418
2047,202.0262483120534
2048,205.05734694339267
2049,208.08844557473196
2050,211.11954420607117
