year,preset_demand
2010,7323.700066051974
2011,6666.704084521224
2012,6635.63569081245
2013,7131.518314522843
2014,6360.878094642451
2015,6215.8880376793895
2016,6044.617396377418
2017,5925.883824441311
2018,5915.288396791489
2019,5840.322309373886
2020,5762.679825726602
2021,5636.196746046566
2022,5122.602923082481
2023,4512.477386856856
2024,4061.297129334764
2025,3666.7284817108352
2026,3300.2102069329735
2027,2978.893643763946
2028,2709.83096366092
2029,2450.466307833969
2030,2236.495747078757
2031,2055.0380275043467
2032,1904.2205051455442
2033,1774.970332089236
2034,1633.3696690917666
2035,1503.5385066385102
2036,1356.3098280487745
2037,1225.563848730872
2038,1094.8178694129665
2039,964.071890095061
2040,833.3259107771557
2041,702.5799314592505
2042,571.8339521413451
2043,441.08797282344244
2044,310.3419935055371
2045,179.59601418763117
2046,48.850034869726095
2047,0.0
2048,0.0
2049,0.0
2050,0.0
