year,max_demand
2010,161.96006174022418
2011,164.39547603495652
2012,166.83089032968886
2013,169.2663046244212
2014,171.7017189191535
2015,174.13713321388585
2016,178.40662494045364
2017,182.67611666702143
2018,186.94560839358923
2019,191.21510012015702
2020,195.4845918467248
2021,194.8431658596348
2022,194.20173987254478
2023,193.5603138854548
2024,192.9188878983648
2025,192.27746191127483
2026,193.6805812580342
2027,195.08370060479356
2028,196.48681995155292
2029,197.8899392983123
2030,199.29305864507165
2031,200.9667795801346
2032,202.6405005151976
2033,204.31422145026056
2034,205.98794238532352
2035,207.66166332038648
2036,208.5937354578766
2037,209.52580759536676
2038,210.4578797328569
2039,211.38995187034706
2040,212.32202400783723
2041,214.43672530902455
2042,216.55142661021188
2043,218.6661279113992
2044,220.78082921258655
2045,222.89553051377388
2046,226.34319519438262
2047,229.79085987499133
2048,233.23852455560007
2049,236.68618923620883
2050,240.13385391681754
