year,max_demand
2010,2448.28117791389
2011,2485.0962971114814
2012,2521.9114163090726
2013,2558.7265355066643
2014,2595.5416547042555
2015,2632.3567739018463
2016,2696.896859408735
2017,2761.4369449156234
2018,2825.977030422512
2019,2890.5171159294005
2020,2955.0572014362892
2021,2945.361038355442
2022,2935.6648752745946
2023,2925.9687121937477
2024,2916.2725491129004
2025,2906.5763860320535
2026,2927.7867427714064
2027,2948.9970995107597
2028,2970.2074562501125
2029,2991.4178129894653
2030,3012.6281697288186
2031,3037.929095267904
2032,3063.230020806989
2033,3088.530946346075
2034,3113.83187188516
2035,3139.1327974242454
2036,3153.2225344011013
2037,3167.312271377957
2038,3181.4020083548126
2039,3195.491745331669
2040,3209.581482308525
2041,3241.548519965693
2042,3273.5155576228603
2043,3305.482595280028
2044,3337.449632937196
2045,3369.4166705943635
2046,3421.533547153917
2047,3473.6504237134695
2048,3525.767300273023
2049,3577.884176832576
2050,3630.001053392129
