year,preset_demand
2010,110709.25036544718
2011,100777.72231918866
2012,100308.07466205691
2013,107804.12079244184
2014,96154.68126393124
2015,93962.92841058465
2016,91373.9031723662
2017,89579.05840487091
2018,89418.89184400224
2019,88285.66147329054
2020,87111.9731622486
2021,85199.9823913269
2022,77436.2036155899
2023,68213.19610092416
2024,61392.8965748013
2025,55428.37061085074
2026,49887.870169825976
2027,45030.664724816364
2028,40963.35894401288
2029,37042.654060016575
2030,33808.15235079328
2031,31065.133395084456
2032,28785.289232744537
2033,26831.46949140962
2034,24690.952661075935
2035,22728.350350817345
2036,20502.757209104795
2037,18526.326002469617
2038,16549.894795834392
2039,14573.46358919917
2040,12597.032382563948
2041,10620.601175928725
2042,8644.169969293502
2043,6667.73876265832
2044,4691.307556023098
2045,2714.876349387867
2046,738.4451427526484
2047,0.0
2048,0.0
2049,0.0
2050,0.0
