year,preset_demand
2010,5113.398918603199
2011,4654.68508390393
2012,4632.993167337115
2013,4979.217841882223
2014,4441.157731360412
2015,4339.925841223381
2016,4220.344877486006
2017,4137.445234837577
2018,4130.04751950269
2019,4077.706283941998
2020,4023.496391628138
2021,3935.186051632722
2022,3576.5954382460163
2023,3150.6064942681232
2024,2835.592960111712
2025,2560.1055865329963
2026,2304.202950844129
2027,2079.860097939243
2028,1892.0008457761544
2029,1710.9127429499604
2030,1561.5187448191177
2031,1434.8251748100195
2032,1329.524555071281
2033,1239.2822336798097
2034,1140.4168144908067
2035,1049.7688469741142
2036,946.9739538055893
2037,855.6872622116937
2038,764.4005706177961
2039,673.1138790238986
2040,581.8271874300011
2041,490.5404958361036
2042,399.2538042422061
2043,307.96711264831055
2044,216.68042105441302
2045,125.39372946051512
2046,34.107037866617794
2047,0.0
2048,0.0
2049,0.0
2050,0.0
