year,preset_demand
2010,9775.780237228326
2011,8898.812546817566
2012,8857.34200781659
2013,9519.253269765119
2014,8490.591614648867
2015,8297.056800187494
2016,8068.442283569284
2017,7909.95500315636
2018,7895.8120738597
2019,7795.746261602264
2020,7692.107957143735
2021,7523.276522277722
2022,6837.724096698744
2023,6023.31975115349
2024,5421.077850866369
2025,4894.401942120253
2026,4405.168074697833
2027,3976.2701023897985
2028,3617.121365138906
2029,3270.917690247635
2030,2985.306706685461
2031,2743.0943313957255
2032,2541.7809322660814
2033,2369.255941342562
2034,2180.2453387203127
2035,2006.944834789228
2036,1810.421875966495
2037,1635.900261320139
2038,1461.378646673779
2039,1286.857032027419
2040,1112.3354173810594
2041,937.8138027346996
2042,763.2921880883397
2043,588.7705734419835
2044,414.24895879562376
2045,239.72734414926316
2046,65.2057295029037
2047,0.0
2048,0.0
2049,0.0
2050,0.0
