year,max_demand
2010,216.18662103865668
2011,219.4374470852157
2012,222.6882731317747
2013,225.93909917833372
2014,229.18992522489273
2015,232.44075127145172
2016,238.13973026665394
2017,243.83870926185614
2018,249.5376882570584
2019,255.2366672522606
2020,260.93564624746284
2021,260.07946160968595
2022,259.22327697190906
2023,258.3670923341322
2024,257.51090769635533
2025,256.6547230585785
2026,258.5276269537154
2027,260.40053084885227
2028,262.2734347439891
2029,264.14633863912604
2030,266.0192425342629
2031,268.2533493234619
2032,270.4874561126609
2033,272.7215629018599
2034,274.95566969105886
2035,277.1897764802579
2036,278.4339197820273
2037,279.6780630837968
2038,280.9222063855663
2039,282.1663496873358
2040,283.4104929891053
2041,286.2332267167759
2042,289.0559604444465
2043,291.87869417211704
2044,294.70142789978763
2045,297.5241616274582
2046,302.12615405550883
2047,306.72814648355944
2048,311.33013891161005
2049,315.93213133966066
2050,320.53412376771126
