year,preset_demand
2010,6209.97700885244
2011,5652.891122836112
2012,5626.547333645758
2013,6047.020545896106
2014,5393.57242481077
2015,5270.631163954603
2016,5125.40583588488
2017,5024.72820773897
2018,5015.744038328571
2019,4952.178125592075
2020,4886.342819119762
2021,4779.094159325136
2022,4343.603109209682
2023,3826.260028758085
2024,3443.691245111719
2025,3109.125082098509
2026,2798.3436411373755
2027,2525.890038198008
2028,2297.7440133320915
2029,2077.821223612693
2030,1896.3893994149241
2031,1742.526153176969
2032,1614.643615943964
2033,1505.0486576809403
2034,1384.981361953116
2035,1274.8937659844382
2036,1150.0543131340905
2037,1039.1910174991885
2038,928.327721864284
2039,817.4644262293795
2040,706.6011305944752
2041,595.7378349595708
2042,484.8745393246664
2043,374.0112436897643
2044,263.1479480548599
2045,152.284652419955
2046,41.42135678505082
2047,0.0
2048,0.0
2049,0.0
2050,0.0
