year,max_demand
2010,63.58156931438641
2011,64.53765355593319
2012,65.49373779747997
2013,66.44982203902674
2014,67.40590628057352
2015,68.3619905221203
2016,70.03808882211587
2017,71.71418712211145
2018,73.39028542210704
2019,75.06638372210261
2020,76.74248202209822
2021,76.4906738267937
2022,76.23886563148919
2023,75.9870574361847
2024,75.7352492408802
2025,75.4834410455757
2026,76.03427147280429
2027,76.5851019000329
2028,77.13593232726149
2029,77.68676275449009
2030,78.23759318171868
2031,78.89465519134136
2032,79.55171720096405
2033,80.20877921058673
2034,80.8658412202094
2035,81.5229032298321
2036,81.88881201363394
2037,82.2547207974358
2038,82.62062958123764
2039,82.9865383650395
2040,83.35244714884135
2041,84.18262729273587
2042,85.0128074366304
2043,85.84298758052492
2044,86.67316772441944
2045,87.50334786831397
2046,88.85681691807567
2047,90.21028596783735
2048,91.56375501759905
2049,92.91722406736073
2050,94.27069311712242
