year,preset_demand
2010,2875.105988378437
2011,2617.1853930777743
2012,2604.9886996037408
2013,2799.6601208940897
2014,2497.125569904783
2015,2440.2060104921666
2016,2372.9693347682023
2017,2326.357430864949
2018,2322.1979244391405
2019,2292.768067274627
2020,2262.287522239524
2021,2212.6333506408973
2022,2011.0089445783162
2023,1771.488542726233
2024,1594.3661799122715
2025,1439.4681541358716
2026,1295.582020465732
2027,1169.4409761028303
2028,1063.8135315274847
2029,961.9932947050652
2030,877.9936722443335
2031,806.7577980986676
2032,747.5505179294316
2033,696.8100529729708
2034,641.2210869488817
2035,590.2525397280892
2036,532.4541520747589
2037,481.12647006935043
2038,429.7987880639408
2039,378.4711060585312
2040,327.1434240531216
2041,275.81574204771204
2042,224.4880600423024
2043,173.1603780368939
2044,121.83269603148432
2045,70.50501402607449
2046,19.177332020665006
2047,0.0
2048,0.0
2049,0.0
2050,0.0
