year,preset_demand
2010,4427.600240591547
2011,4030.4081737868023
2012,4011.6255330151803
2013,4311.415257368117
2014,3845.5186761074756
2015,3757.863801480817
2016,3654.3207937394222
2017,3582.5394827996915
2018,3576.1339340212835
2019,3530.8125986726454
2020,3483.8732270194646
2021,3407.4068904721817
2022,3096.9097218807365
2023,2728.053549915754
2024,2455.288991190201
2025,2216.7494246604992
2026,1995.167930750076
2027,1800.9134856523322
2028,1638.2495348605075
2029,1481.4486006082384
2030,1352.0910220980645
2031,1242.38933639291
2032,1151.2114219154228
2033,1073.0722173932058
2034,987.4664274371607
2035,908.9759812241988
2036,819.9677303582815
2037,740.9242244441475
2038,661.8807185300118
2039,582.8372126158761
2040,503.7937067017404
2041,424.7502007876047
2042,345.706694873469
2043,266.66318895933495
2044,187.61968304519928
2045,108.57617713106323
2046,29.53267121692771
2047,0.0
2048,0.0
2049,0.0
2050,0.0
