year,max_demand
2010,44.70131750385911
2011,45.373496968799564
2012,46.04567643374003
2013,46.71785589868048
2014,47.39003536362094
2015,48.06221482856139
2016,49.240603520185395
2017,50.41899221180941
2018,51.597380903433425
2019,52.775769595057426
2020,53.95415828668144
2021,53.777123365874075
2022,53.6000884450667
2023,53.42305352425935
2024,53.24601860345198
2025,53.06898368264463
2026,53.45624757191073
2027,53.84351146117684
2028,54.23077535044294
2029,54.61803923970905
2030,55.00530312897516
2031,55.46725362545687
2032,55.92920412193858
2033,56.391154618420295
2034,56.85310511490201
2035,57.31505561138372
2036,57.57230948068191
2037,57.82956334998011
2038,58.08681721927831
2039,58.344071088576506
2040,58.60132495787471
2041,59.184986962411486
2042,59.768648966948255
2043,60.35231097148503
2044,60.9359729760218
2045,61.51963498055858
2046,62.47119767989816
2047,63.42276037923773
2048,64.3743230785773
2049,65.32588577791688
2050,66.27744847725646
